episode,score,steps,avg1000,policy_loss,value_loss,entropy,timestamp
968,1296,130,1189.7479338842975,0.0,0.0,0.0,1763885769
969,920,118,1189.46955624355,0.0,0.0,0.0,1763885770
970,752,95,1189.018556701031,0.0,0.0,0.0,1763885770
971,644,89,1188.4572605561277,0.0,0.0,0.0,1763885770
972,1304,133,1188.5761316872429,0.0,0.0,0.0,1763885770
973,728,100,1188.1027749229188,0.0,0.0,0.0,1763885772
974,2104,177,1189.0431211498974,0.0,0.0,0.0,1763885772
975,820,97,1188.6646153846154,0.0,0.0,0.0,1763885773
976,1632,167,1189.1188524590164,0.0,0.0,0.0,1763885773
977,1332,136,1189.2650972364381,0.0,0.0,0.0,1763885773
978,812,95,1188.879345603272,0.0,0.0,0.0,1763885774
979,1680,169,1189.3810010214504,0.0,0.0,0.0,1763885774
980,1616,165,1189.8163265306123,0.0,0.0,0.0,1763885775
981,1364,140,1189.993883792049,0.0,0.0,0.0,1763885775
982,1456,154,1190.2647657841142,0.0,0.0,0.0,1763885776
983,776,100,1189.8433367243133,0.0,0.0,0.0,1763885776
984,1900,186,1190.5650406504064,0.0,0.0,0.0,1763885776
985,728,96,1190.0954314720811,0.0,0.0,0.0,1763885777
986,1020,124,1189.9229208924949,0.0,0.0,0.0,1763885777
987,1420,146,1190.1560283687943,0.0,0.0,0.0,1763885777
988,2500,216,1191.4817813765183,0.0,0.0,0.0,1763885779
989,868,107,1191.154701718908,0.0,0.0,0.0,1763885779
990,1576,165,1191.5434343434345,0.0,0.0,0.0,1763885780
991,392,66,1190.736629667003,0.0,0.0,0.0,1763885780
992,1400,147,1190.9475806451612,0.0,0.0,0.0,1763885780
993,696,91,1190.4491440080565,0.0,0.0,0.0,1763885781
994,1136,122,1190.394366197183,0.0,0.0,0.0,1763885781
995,832,108,1190.0341708542715,0.0,0.0,0.0,1763885781
996,1000,122,1189.8433734939758,0.0,0.0,0.0,1763885782
997,992,106,1189.6449348044132,0.0,0.0,0.0,1763885782
998,1396,150,1189.8517034068136,0.0,0.0,0.0,1763885782
999,2016,165,1190.6786786786786,0.0,0.0,0.0,1763885783
1000,1192,123,1190.68,0.0,0.0,0.0,1763885783
1001,1684,167,1189.48,0.0,0.0,0.0,1763885784
1002,1432,147,1189.596,0.0,0.0,0.0,1763885784
1003,484,72,1188.42,0.0,0.0,0.0,1763885784
1004,1112,117,1188.968,0.0,0.0,0.0,1763885786
1005,808,103,1188.656,0.0,0.0,0.0,1763885786
1006,404,70,1188.468,0.0,0.0,0.0,1763885786
1007,1148,122,1189.372,0.0,0.0,0.0,1763885787
1008,340,59,1188.404,0.0,0.0,0.0,1763885787
1009,1592,162,1188.94,0.0,0.0,0.0,1763885787
1010,2472,214,1190.0,0.0,0.0,0.0,1763885788
1011,352,59,1188.924,0.0,0.0,0.0,1763885788
1012,2460,212,1189.796,0.0,0.0,0.0,1763885789
1013,1296,134,1190.432,0.0,0.0,0.0,1763885789
1014,396,71,1189.488,0.0,0.0,0.0,1763885789
1015,2252,186,1190.7,0.0,0.0,0.0,1763885790
1016,1464,155,1190.86,0.0,0.0,0.0,1763885790
1017,1400,140,1191.712,0.0,0.0,0.0,1763885791
1018,832,99,1191.592,0.0,0.0,0.0,1763885791
1019,1676,165,1191.996,0.0,0.0,0.0,1763885792
1020,1624,163,1192.512,0.0,0.0,0.0,1763885793
1021,1092,112,1191.988,0.0,0.0,0.0,1763885793
1022,956,113,1192.588,0.0,0.0,0.0,1763885794
1023,1280,133,1192.592,0.0,0.0,0.0,1763885794
1024,1516,150,1192.332,0.0,0.0,0.0,1763885794
1025,1020,122,1190.548,0.0,0.0,0.0,1763885795
1026,804,99,1189.976,0.0,0.0,0.0,1763885795
1027,1260,126,1189.972,0.0,0.0,0.0,1763885796
1028,912,112,1190.612,0.0,0.0,0.0,1763885796
1029,1128,125,1190.568,0.0,0.0,0.0,1763885796
1030,1612,160,1189.688,0.0,0.0,0.0,1763885797
1031,1276,140,1189.932,0.0,0.0,0.0,1763885797
1032,1488,151,1190.456,0.0,0.0,0.0,1763885798
1033,552,77,1190.704,0.0,0.0,0.0,1763885798
1034,812,102,1189.08,0.0,0.0,0.0,1763885798
1035,1384,140,1189.348,0.0,0.0,0.0,1763885798
1036,1308,136,1189.348,0.0,0.0,0.0,1763885800
1037,2428,208,1190.856,0.0,0.0,0.0,1763885800
1038,1144,131,1190.84,0.0,0.0,0.0,1763885801
1039,1104,129,1191.368,0.0,0.0,0.0,1763885801
1040,1284,131,1192.288,0.0,0.0,0.0,1763885802
1041,316,58,1191.888,0.0,0.0,0.0,1763885802
1042,876,91,1191.732,0.0,0.0,0.0,1763885802
1043,1328,138,1191.688,0.0,0.0,0.0,1763885802
1044,1400,144,1192.756,0.0,0.0,0.0,1763885803
1045,2168,184,1194.156,0.0,0.0,0.0,1763885803
1046,816,96,1194.332,0.0,0.0,0.0,1763885804
1047,1524,157,1194.356,0.0,0.0,0.0,1763885804
1048,1596,157,1194.652,0.0,0.0,0.0,1763885805
1049,1164,125,1194.264,0.0,0.0,0.0,1763885805
1050,848,99,1192.744,0.0,0.0,0.0,1763885805
1051,1580,157,1191.736,0.0,0.0,0.0,1763885807
1052,1364,142,1191.648,0.0,0.0,0.0,1763885807
1053,732,99,1191.128,0.0,0.0,0.0,1763885807
1054,1760,165,1191.716,0.0,0.0,0.0,1763885808
1055,908,112,1192.284,0.0,0.0,0.0,1763885808
1056,876,112,1192.108,0.0,0.0,0.0,1763885808
1057,1316,136,1192.58,0.0,0.0,0.0,1763885809
1058,1712,173,1193.084,0.0,0.0,0.0,1763885809
1059,736,97,1192.764,0.0,0.0,0.0,1763885810
1060,532,72,1192.648,0.0,0.0,0.0,1763885810
1061,668,91,1190.9,0.0,0.0,0.0,1763885810
1062,940,102,1190.484,0.0,0.0,0.0,1763885810
1063,1124,134,1190.964,0.0,0.0,0.0,1763885811
1064,1480,157,1190.824,0.0,0.0,0.0,1763885811
1065,1412,146,1191.068,0.0,0.0,0.0,1763885812
1066,1036,110,1190.824,0.0,0.0,0.0,1763885812
1067,2140,180,1191.516,0.0,0.0,0.0,1763885813
1068,972,102,1191.884,0.0,0.0,0.0,1763885814
1069,1020,110,1191.864,0.0,0.0,0.0,1763885814
1070,1392,145,1192.244,0.0,0.0,0.0,1763885814
1071,640,84,1191.548,0.0,0.0,0.0,1763885815
1072,1148,122,1192.22,0.0,0.0,0.0,1763885815
1073,536,80,1191.732,0.0,0.0,0.0,1763885815
1074,1444,150,1191.94,0.0,0.0,0.0,1763885816
1075,1080,127,1192.268,0.0,0.0,0.0,1763885816
1076,2140,200,1193.268,0.0,0.0,0.0,1763885817
1077,1096,131,1192.764,0.0,0.0,0.0,1763885817
1078,1104,118,1193.088,0.0,0.0,0.0,1763885817
1079,1500,145,1193.584,0.0,0.0,0.0,1763885818
1080,816,108,1193.656,0.0,0.0,0.0,1763885818
1081,1624,163,1193.844,0.0,0.0,0.0,1763885819
1082,856,111,1193.336,0.0,0.0,0.0,1763885819
1083,1172,126,1194.0,0.0,0.0,0.0,1763885820
1084,2396,202,1195.668,0.0,0.0,0.0,1763885821
1085,984,105,1196.272,0.0,0.0,0.0,1763885821
1086,1576,162,1196.428,0.0,0.0,0.0,1763885822
1087,1132,121,1197.22,0.0,0.0,0.0,1763885822
1088,600,82,1196.576,0.0,0.0,0.0,1763885822
1089,2148,177,1197.648,0.0,0.0,0.0,1763885823
1090,1180,142,1197.86,0.0,0.0,0.0,1763885823
1091,1292,139,1197.736,0.0,0.0,0.0,1763885823
1092,1880,182,1198.876,0.0,0.0,0.0,1763885824
1093,2452,210,1199.972,0.0,0.0,0.0,1763885825
1094,1552,163,1200.836,0.0,0.0,0.0,1763885825
1095,264,49,1199.916,0.0,0.0,0.0,1763885825
1096,788,100,1199.98,0.0,0.0,0.0,1763885825
1097,1156,122,1200.376,0.0,0.0,0.0,1763885826
1098,884,108,1200.34,0.0,0.0,0.0,1763885827
1099,1108,133,1199.16,0.0,0.0,0.0,1763885827
1100,1232,125,1198.02,0.0,0.0,0.0,1763885828
1101,1140,121,1198.096,0.0,0.0,0.0,1763885828
1102,1824,171,1199.144,0.0,0.0,0.0,1763885829
1103,552,75,1199.012,0.0,0.0,0.0,1763885829
1104,1400,143,1198.892,0.0,0.0,0.0,1763885829
1105,660,90,1197.22,0.0,0.0,0.0,1763885830
1106,1892,174,1198.624,0.0,0.0,0.0,1763885830
1107,1296,141,1199.192,0.0,0.0,0.0,1763885830
1108,1616,160,1200.164,0.0,0.0,0.0,1763885831
1109,1252,132,1199.612,0.0,0.0,0.0,1763885831
1110,1392,142,1199.204,0.0,0.0,0.0,1763885832
1111,2276,187,1201.076,0.0,0.0,0.0,1763885832
1112,532,72,1200.932,0.0,0.0,0.0,1763885832
1113,1156,126,1201.844,0.0,0.0,0.0,1763885833
1114,1640,166,1202.788,0.0,0.0,0.0,1763885834
1115,1800,171,1203.896,0.0,0.0,0.0,1763885835
1116,960,112,1203.436,0.0,0.0,0.0,1763885835
1117,1488,156,1203.868,0.0,0.0,0.0,1763885835
1118,892,116,1203.492,0.0,0.0,0.0,1763885836
1119,2456,211,1204.952,0.0,0.0,0.0,1763885836
1120,1396,144,1204.832,0.0,0.0,0.0,1763885837
1121,736,97,1204.86,0.0,0.0,0.0,1763885837
1122,1580,157,1205.508,0.0,0.0,0.0,1763885837
1123,2144,178,1206.34,0.0,0.0,0.0,1763885838
1124,1460,152,1207.192,0.0,0.0,0.0,1763885838
1125,2000,192,1208.612,0.0,0.0,0.0,1763885839
1126,896,108,1207.376,0.0,0.0,0.0,1763885839
1127,896,110,1207.196,0.0,0.0,0.0,1763885840
1128,1324,137,1207.976,0.0,0.0,0.0,1763885841
1129,1172,121,1207.864,0.0,0.0,0.0,1763885842
1130,1084,115,1207.464,0.0,0.0,0.0,1763885842
1131,1288,132,1207.844,0.0,0.0,0.0,1763885842
1132,1308,143,1208.264,0.0,0.0,0.0,1763885843
1133,3172,262,1209.816,0.0,0.0,0.0,1763885843
1134,1404,141,1209.304,0.0,0.0,0.0,1763885844
1135,1232,134,1209.54,0.0,0.0,0.0,1763885844
1136,2012,166,1210.388,0.0,0.0,0.0,1763885845
1137,1384,141,1210.5,0.0,0.0,0.0,1763885845
1138,976,118,1210.14,0.0,0.0,0.0,1763885845
1139,1276,133,1209.94,0.0,0.0,0.0,1763885846
1140,780,104,1210.092,0.0,0.0,0.0,1763885846
1141,772,99,1209.564,0.0,0.0,0.0,1763885846
1142,528,72,1209.016,0.0,0.0,0.0,1763885847
1143,1732,180,1209.496,0.0,0.0,0.0,1763885848
1144,624,86,1208.732,0.0,0.0,0.0,1763885848
1145,1200,133,1208.752,0.0,0.0,0.0,1763885849
1146,2532,220,1210.164,0.0,0.0,0.0,1763885849
1147,2504,210,1211.94,0.0,0.0,0.0,1763885850
1148,760,97,1211.292,0.0,0.0,0.0,1763885850
1149,1716,173,1211.616,0.0,0.0,0.0,1763885851
1150,1484,159,1212.5,0.0,0.0,0.0,1763885851
1151,912,98,1212.988,0.0,0.0,0.0,1763885851
1152,856,102,1212.796,0.0,0.0,0.0,1763885852
1153,1444,147,1213.176,0.0,0.0,0.0,1763885852
1154,968,118,1212.488,0.0,0.0,0.0,1763885853
1155,1400,144,1212.292,0.0,0.0,0.0,1763885853
1156,1208,128,1211.144,0.0,0.0,0.0,1763885853
1157,1668,171,1212.228,0.0,0.0,0.0,1763885855
1158,1324,138,1212.816,0.0,0.0,0.0,1763885855
1159,1444,149,1213.236,0.0,0.0,0.0,1763885856
1160,860,102,1212.936,0.0,0.0,0.0,1763885856
1161,1936,178,1213.856,0.0,0.0,0.0,1763885856
1162,2032,167,1215.088,0.0,0.0,0.0,1763885857
1163,1484,152,1215.16,0.0,0.0,0.0,1763885857
1164,1484,156,1214.584,0.0,0.0,0.0,1763885858
1165,604,82,1213.568,0.0,0.0,0.0,1763885858
1166,2948,239,1215.832,0.0,0.0,0.0,1763885859
1167,576,80,1215.352,0.0,0.0,0.0,1763885859
1168,944,116,1215.576,0.0,0.0,0.0,1763885859
1169,1456,152,1216.372,0.0,0.0,0.0,1763885860
1170,396,66,1215.792,0.0,0.0,0.0,1763885860
1171,844,102,1215.372,0.0,0.0,0.0,1763885860
1172,1204,127,1214.932,0.0,0.0,0.0,1763885862
1173,1436,148,1215.476,0.0,0.0,0.0,1763885862
1174,1328,135,1216.22,0.0,0.0,0.0,1763885863
1175,1892,169,1217.912,0.0,0.0,0.0,1763885863
1176,3172,263,1220.408,0.0,0.0,0.0,1763885864
1177,1528,152,1220.82,0.0,0.0,0.0,1763885864
1178,1076,119,1221.192,0.0,0.0,0.0,1763885865
1179,1352,140,1222.132,0.0,0.0,0.0,1763885865
1180,1032,113,1221.964,0.0,0.0,0.0,1763885865
1181,1432,147,1222.76,0.0,0.0,0.0,1763885866
1182,588,88,1223.028,0.0,0.0,0.0,1763885866
1183,968,116,1222.932,0.0,0.0,0.0,1763885866
1184,1444,150,1223.128,0.0,0.0,0.0,1763885867
1185,1136,122,1223.424,0.0,0.0,0.0,1763885867
1186,1064,116,1223.072,0.0,0.0,0.0,1763885867
1187,1560,163,1223.928,0.0,0.0,0.0,1763885869
1188,1068,117,1223.816,0.0,0.0,0.0,1763885869
1189,1172,126,1223.988,0.0,0.0,0.0,1763885870
1190,1416,151,1224.192,0.0,0.0,0.0,1763885870
1191,1064,127,1222.952,0.0,0.0,0.0,1763885870
1192,1472,153,1224.096,0.0,0.0,0.0,1763885871
1193,2652,213,1226.44,0.0,0.0,0.0,1763885871
1194,676,89,1225.896,0.0,0.0,0.0,1763885872
1195,2588,218,1227.74,0.0,0.0,0.0,1763885872
1196,1712,156,1229.184,0.0,0.0,0.0,1763885873
1197,1240,122,1229.992,0.0,0.0,0.0,1763885873
1198,1612,170,1229.176,0.0,0.0,0.0,1763885874
1199,864,104,1228.948,0.0,0.0,0.0,1763885874
1200,1244,130,1229.268,0.0,0.0,0.0,1763885874
1201,596,83,1229.328,0.0,0.0,0.0,1763885876
1202,632,87,1229.252,0.0,0.0,0.0,1763885876
1203,1652,167,1230.284,0.0,0.0,0.0,1763885876
1204,1348,139,1230.876,0.0,0.0,0.0,1763885877
1205,1932,191,1231.468,0.0,0.0,0.0,1763885877
1206,1972,159,1232.056,0.0,0.0,0.0,1763885878
1207,1376,139,1232.748,0.0,0.0,0.0,1763885878
1208,1184,129,1232.476,0.0,0.0,0.0,1763885879
1209,1128,120,1233.14,0.0,0.0,0.0,1763885879
1210,1340,141,1234.008,0.0,0.0,0.0,1763885879
1211,3112,253,1236.612,0.0,0.0,0.0,1763885880
1212,580,81,1235.592,0.0,0.0,0.0,1763885880
1213,520,76,1235.728,0.0,0.0,0.0,1763885880
1214,2840,235,1237.616,0.0,0.0,0.0,1763885881
1215,1004,120,1236.284,0.0,0.0,0.0,1763885882
1216,1528,159,1236.408,0.0,0.0,0.0,1763885883
1217,1328,138,1236.752,0.0,0.0,0.0,1763885883
1218,1768,175,1237.784,0.0,0.0,0.0,1763885884
1219,432,70,1236.816,0.0,0.0,0.0,1763885884
1220,660,84,1236.172,0.0,0.0,0.0,1763885884
1221,892,109,1236.568,0.0,0.0,0.0,1763885885
1222,1716,171,1236.956,0.0,0.0,0.0,1763885885
1223,632,87,1236.82,0.0,0.0,0.0,1763885885
1224,1352,143,1236.568,0.0,0.0,0.0,1763885886
1225,1240,132,1236.976,0.0,0.0,0.0,1763885886
1226,736,94,1236.976,0.0,0.0,0.0,1763885886
1227,1020,111,1236.504,0.0,0.0,0.0,1763885887
1228,936,101,1236.776,0.0,0.0,0.0,1763885887
1229,952,101,1236.468,0.0,0.0,0.0,1763885887
1230,3068,251,1238.336,0.0,0.0,0.0,1763885888
1231,512,80,1237.98,0.0,0.0,0.0,1763885888
1232,436,71,1237.568,0.0,0.0,0.0,1763885889
1233,1284,131,1237.448,0.0,0.0,0.0,1763885890
1234,1136,121,1236.768,0.0,0.0,0.0,1763885890
1235,1744,162,1238.004,0.0,0.0,0.0,1763885891
1236,1120,119,1238.008,0.0,0.0,0.0,1763885891
1237,708,94,1236.388,0.0,0.0,0.0,1763885891
1238,2352,198,1237.324,0.0,0.0,0.0,1763885892
1239,1428,147,1237.492,0.0,0.0,0.0,1763885892
1240,1068,130,1237.98,0.0,0.0,0.0,1763885893
1241,1368,142,1236.832,0.0,0.0,0.0,1763885893
1242,1264,126,1235.96,0.0,0.0,0.0,1763885893
1243,560,81,1234.416,0.0,0.0,0.0,1763885894
1244,1036,121,1232.564,0.0,0.0,0.0,1763885894
1245,1188,127,1232.616,0.0,0.0,0.0,1763885894
1246,2012,165,1232.428,0.0,0.0,0.0,1763885895
1247,612,84,1231.676,0.0,0.0,0.0,1763885895
1248,792,106,1232.184,0.0,0.0,0.0,1763885896
1249,1076,118,1231.88,0.0,0.0,0.0,1763885897
1250,908,107,1231.736,0.0,0.0,0.0,1763885897
1251,1564,161,1231.756,0.0,0.0,0.0,1763885897
1252,748,103,1231.844,0.0,0.0,0.0,1763885898
1253,780,97,1231.968,0.0,0.0,0.0,1763885898
1254,1028,122,1232.092,0.0,0.0,0.0,1763885898
1255,1496,153,1232.176,0.0,0.0,0.0,1763885899
1256,1272,134,1232.344,0.0,0.0,0.0,1763885899
1257,1052,116,1232.8,0.0,0.0,0.0,1763885900
1258,1692,178,1233.396,0.0,0.0,0.0,1763885900
1259,3224,268,1235.3,0.0,0.0,0.0,1763885901
1260,268,51,1234.248,0.0,0.0,0.0,1763885901
1261,1896,174,1234.804,0.0,0.0,0.0,1763885902
1262,1316,134,1234.636,0.0,0.0,0.0,1763885902
1263,688,91,1234.344,0.0,0.0,0.0,1763885903
1264,1680,172,1235.256,0.0,0.0,0.0,1763885904
1265,1532,159,1235.192,0.0,0.0,0.0,1763885904
1266,1308,133,1235.44,0.0,0.0,0.0,1763885905
1267,708,94,1234.876,0.0,0.0,0.0,1763885905
1268,600,87,1234.032,0.0,0.0,0.0,1763885905
1269,1332,138,1234.072,0.0,0.0,0.0,1763885905
1270,2140,180,1234.456,0.0,0.0,0.0,1763885906
1271,1584,165,1233.824,0.0,0.0,0.0,1763885906
1272,1148,125,1233.596,0.0,0.0,0.0,1763885907
1273,2136,184,1234.972,0.0,0.0,0.0,1763885907
1274,452,74,1234.316,0.0,0.0,0.0,1763885908
1275,1112,131,1235.044,0.0,0.0,0.0,1763885908
1276,1316,135,1234.28,0.0,0.0,0.0,1763885908
1277,1216,133,1234.932,0.0,0.0,0.0,1763885909
1278,364,62,1235.128,0.0,0.0,0.0,1763885909
1279,1156,123,1235.604,0.0,0.0,0.0,1763885910
1280,840,110,1236.132,0.0,0.0,0.0,1763885911
1281,912,110,1236.108,0.0,0.0,0.0,1763885911
1282,440,72,1235.96,0.0,0.0,0.0,1763885911
1283,796,105,1235.676,0.0,0.0,0.0,1763885911
1284,1232,131,1235.704,0.0,0.0,0.0,1763885912
1285,560,85,1235.548,0.0,0.0,0.0,1763885912
1286,1104,120,1235.164,0.0,0.0,0.0,1763885912
1287,860,111,1234.62,0.0,0.0,0.0,1763885913
1288,688,90,1234.148,0.0,0.0,0.0,1763885913
1289,2624,230,1235.42,0.0,0.0,0.0,1763885914
1290,684,90,1235.032,0.0,0.0,0.0,1763885914
1291,652,88,1235.12,0.0,0.0,0.0,1763885914
1292,460,72,1234.764,0.0,0.0,0.0,1763885914
1293,1488,158,1234.62,0.0,0.0,0.0,1763885915
1294,1152,126,1235.508,0.0,0.0,0.0,1763885915
1295,2248,191,1236.684,0.0,0.0,0.0,1763885916
1296,692,91,1235.792,0.0,0.0,0.0,1763885917
1297,1664,169,1235.884,0.0,0.0,0.0,1763885917
1298,736,97,1235.568,0.0,0.0,0.0,1763885918
1299,668,89,1235.584,0.0,0.0,0.0,1763885918
1300,1652,170,1237.0,0.0,0.0,0.0,1763885918
1301,716,92,1236.924,0.0,0.0,0.0,1763885919
1302,896,109,1236.908,0.0,0.0,0.0,1763885919
1303,1128,119,1236.888,0.0,0.0,0.0,1763885919
1304,2780,229,1236.76,0.0,0.0,0.0,1763885920
1305,396,65,1235.852,0.0,0.0,0.0,1763885920
1306,1196,121,1236.148,0.0,0.0,0.0,1763885921
1307,764,97,1234.516,0.0,0.0,0.0,1763885921
1308,1244,133,1234.96,0.0,0.0,0.0,1763885921
1309,812,104,1234.372,0.0,0.0,0.0,1763885922
1310,688,90,1234.708,0.0,0.0,0.0,1763885922
1311,1448,151,1235.464,0.0,0.0,0.0,1763885922
1312,2284,185,1235.312,0.0,0.0,0.0,1763885923
1313,408,65,1233.5,0.0,0.0,0.0,1763885924
1314,760,102,1232.912,0.0,0.0,0.0,1763885924
1315,2624,225,1235.152,0.0,0.0,0.0,1763885925
1316,2208,183,1235.716,0.0,0.0,0.0,1763885925
1317,1424,147,1235.828,0.0,0.0,0.0,1763885926
1318,1196,129,1235.676,0.0,0.0,0.0,1763885926
1319,1008,106,1236.104,0.0,0.0,0.0,1763885927
1320,228,48,1234.804,0.0,0.0,0.0,1763885927
1321,1252,134,1234.616,0.0,0.0,0.0,1763885927
1322,376,55,1233.22,0.0,0.0,0.0,1763885927
1323,1212,125,1232.9,0.0,0.0,0.0,1763885928
1324,1480,151,1233.684,0.0,0.0,0.0,1763885928
1325,1020,108,1234.2,0.0,0.0,0.0,1763885928
1326,1524,154,1234.056,0.0,0.0,0.0,1763885929
1327,1992,168,1235.724,0.0,0.0,0.0,1763885929
1328,2040,171,1237.48,0.0,0.0,0.0,1763885931
1329,1736,175,1237.756,0.0,0.0,0.0,1763885931
1330,3312,279,1238.916,0.0,0.0,0.0,1763885932
1331,1476,154,1239.024,0.0,0.0,0.0,1763885933
1332,3260,262,1241.484,0.0,0.0,0.0,1763885933
1333,580,80,1241.396,0.0,0.0,0.0,1763885934
1334,1148,125,1241.996,0.0,0.0,0.0,1763885934
1335,1484,150,1240.388,0.0,0.0,0.0,1763885934
1336,1472,153,1241.512,0.0,0.0,0.0,1763885935
1337,1148,125,1242.004,0.0,0.0,0.0,1763885935
1338,3228,271,1243.024,0.0,0.0,0.0,1763885936
1339,1548,163,1242.812,0.0,0.0,0.0,1763885936
1340,536,76,1240.68,0.0,0.0,0.0,1763885937
1341,564,77,1239.708,0.0,0.0,0.0,1763885938
1342,744,99,1239.356,0.0,0.0,0.0,1763885938
1343,420,61,1239.044,0.0,0.0,0.0,1763885938
1344,1496,153,1239.924,0.0,0.0,0.0,1763885939
1345,2996,243,1242.404,0.0,0.0,0.0,1763885940
1346,1260,133,1241.24,0.0,0.0,0.0,1763885940
1347,896,109,1241.408,0.0,0.0,0.0,1763885940
1348,520,78,1240.296,0.0,0.0,0.0,1763885940
1349,832,100,1238.128,0.0,0.0,0.0,1763885941
1350,1108,133,1238.56,0.0,0.0,0.0,1763885941
1351,4752,336,1243.084,0.0,0.0,0.0,1763885942
1352,2172,188,1244.332,0.0,0.0,0.0,1763885943
1353,424,62,1244.36,0.0,0.0,0.0,1763885943
1354,1768,172,1245.436,0.0,0.0,0.0,1763885943
1355,1320,136,1246.044,0.0,0.0,0.0,1763885944
1356,768,92,1245.52,0.0,0.0,0.0,1763885945
1357,524,80,1245.124,0.0,0.0,0.0,1763885945
1358,1504,160,1245.028,0.0,0.0,0.0,1763885946
1359,1272,138,1246.028,0.0,0.0,0.0,1763885946
1360,712,92,1245.404,0.0,0.0,0.0,1763885946
1361,748,99,1243.788,0.0,0.0,0.0,1763885947
1362,288,55,1243.248,0.0,0.0,0.0,1763885947
1363,1436,147,1244.288,0.0,0.0,0.0,1763885947
1364,1612,171,1244.6,0.0,0.0,0.0,1763885948
1365,1472,153,1245.592,0.0,0.0,0.0,1763885948
1366,396,66,1244.808,0.0,0.0,0.0,1763885948
1367,1044,111,1244.808,0.0,0.0,0.0,1763885949
1368,1416,144,1245.004,0.0,0.0,0.0,1763885949
1369,1300,132,1243.912,0.0,0.0,0.0,1763885949
1370,1252,127,1243.848,0.0,0.0,0.0,1763885950
1371,1432,148,1244.956,0.0,0.0,0.0,1763885950
1372,1008,108,1244.224,0.0,0.0,0.0,1763885950
1373,1800,180,1244.24,0.0,0.0,0.0,1763885952
1374,1320,137,1244.844,0.0,0.0,0.0,1763885952
1375,876,114,1244.332,0.0,0.0,0.0,1763885953
1376,1156,123,1244.456,0.0,0.0,0.0,1763885953
1377,1088,116,1244.016,0.0,0.0,0.0,1763885953
1378,1504,160,1244.024,0.0,0.0,0.0,1763885954
1379,640,90,1243.212,0.0,0.0,0.0,1763885954
1380,268,51,1242.06,0.0,0.0,0.0,1763885954
1381,608,83,1241.416,0.0,0.0,0.0,1763885955
1382,792,101,1241.756,0.0,0.0,0.0,1763885955
1383,1232,121,1241.492,0.0,0.0,0.0,1763885955
1384,1692,170,1242.6,0.0,0.0,0.0,1763885956
1385,1108,118,1242.944,0.0,0.0,0.0,1763885956
1386,2192,201,1244.124,0.0,0.0,0.0,1763885957
1387,648,85,1242.832,0.0,0.0,0.0,1763885957
1388,1212,123,1242.748,0.0,0.0,0.0,1763885957
1389,824,107,1243.0,0.0,0.0,0.0,1763885958
1390,1188,127,1243.792,0.0,0.0,0.0,1763885959
1391,568,77,1243.144,0.0,0.0,0.0,1763885959
1392,1564,163,1243.288,0.0,0.0,0.0,1763885959
1393,580,80,1242.308,0.0,0.0,0.0,1763885960
1394,1124,120,1242.764,0.0,0.0,0.0,1763885960
1395,1140,123,1243.088,0.0,0.0,0.0,1763885960
1396,1020,109,1243.336,0.0,0.0,0.0,1763885961
1397,1408,148,1244.08,0.0,0.0,0.0,1763885961
1398,864,112,1244.188,0.0,0.0,0.0,1763885961
1399,3044,247,1245.924,0.0,0.0,0.0,1763885962
1400,3096,256,1247.628,0.0,0.0,0.0,1763885963
1401,1500,159,1248.556,0.0,0.0,0.0,1763885963
1402,1488,156,1248.204,0.0,0.0,0.0,1763885964
1403,768,102,1247.328,0.0,0.0,0.0,1763885964
1404,1820,172,1248.508,0.0,0.0,0.0,1763885966
1405,580,80,1247.984,0.0,0.0,0.0,1763885966
1406,1076,126,1247.256,0.0,0.0,0.0,1763885966
1407,1148,122,1247.268,0.0,0.0,0.0,1763885967
1408,1120,119,1247.248,0.0,0.0,0.0,1763885967
1409,744,99,1246.984,0.0,0.0,0.0,1763885967
1410,692,91,1245.456,0.0,0.0,0.0,1763885968
1411,780,103,1245.24,0.0,0.0,0.0,1763885968
1412,1124,133,1245.736,0.0,0.0,0.0,1763885968
1413,1688,172,1245.944,0.0,0.0,0.0,1763885969
1414,1460,154,1245.792,0.0,0.0,0.0,1763885969
1415,316,57,1244.632,0.0,0.0,0.0,1763885969
1416,1476,149,1245.14,0.0,0.0,0.0,1763885970
1417,1248,130,1245.7,0.0,0.0,0.0,1763885970
1418,844,109,1246.244,0.0,0.0,0.0,1763885970
1419,1420,152,1246.724,0.0,0.0,0.0,1763885971
1420,3352,285,1249.688,0.0,0.0,0.0,1763885973
1421,1108,120,1249.516,0.0,0.0,0.0,1763885973
1422,1628,167,1250.252,0.0,0.0,0.0,1763885973
1423,2392,200,1251.696,0.0,0.0,0.0,1763885974
1424,1592,167,1250.244,0.0,0.0,0.0,1763885975
1425,624,86,1249.156,0.0,0.0,0.0,1763885975
1426,1460,142,1250.06,0.0,0.0,0.0,1763885975
1427,1436,148,1250.028,0.0,0.0,0.0,1763885976
1428,636,85,1249.664,0.0,0.0,0.0,1763885976
1429,724,85,1250.024,0.0,0.0,0.0,1763885976
1430,1256,126,1250.188,0.0,0.0,0.0,1763885977
1431,748,99,1249.928,0.0,0.0,0.0,1763885977
1432,1420,146,1250.324,0.0,0.0,0.0,1763885977
1433,1316,135,1250.188,0.0,0.0,0.0,1763885978
1434,312,57,1248.1,0.0,0.0,0.0,1763885978
