episode,score,avg100,policy_loss,value_loss,reward_loss,timestamp
182,516,779.16,0.9383931905031204,1446.507179260254,286.8047637939453,1763888694
183,572,783.36,0.9647516831755638,1723.9730834960938,421.7680072784424,1763888695
184,1728,797.8,0.9353025555610657,1831.4352416992188,407.7255458831787,1763888697
185,920,795.88,0.9269247800111771,1622.2354888916016,303.62396240234375,1763888698
186,2056,811.08,0.9547746032476425,1577.8951110839844,314.4724349975586,1763888700
187,300,811.24,0.9272090420126915,1699.291748046875,337.9275608062744,1763888700
188,400,805.04,0.9249061942100525,1981.745620727539,307.76947593688965,1763888701
189,792,809.0,0.9736873656511307,2110.325469970703,377.79946517944336,1763888702
190,460,807.12,0.9115106910467148,1845.298973083496,519.1893844604492,1763888703
191,1008,814.6,0.9266034439206123,1617.850341796875,419.4297904968262,1763888704
192,996,809.68,0.9645801782608032,1486.2425231933594,447.96631240844727,1763888706
193,788,810.72,0.9226525574922562,1713.0530090332031,349.81530952453613,1763888707
194,448,808.36,0.9040164276957512,1721.7356262207031,363.93684005737305,1763888707
195,288,809.4,0.9015319123864174,2212.5982666015625,420.02853775024414,1763888708
196,324,809.12,0.9375748261809349,1409.3268585205078,344.23084831237793,1763888709
197,1252,814.6,0.9290958791971207,1634.4770050048828,280.7298126220703,1763888710
198,516,810.68,0.9234949797391891,1370.4652938842773,291.51091957092285,1763888711
199,492,806.72,0.9406344145536423,1662.8507537841797,291.3538646697998,1763888712
200,576,800.92,0.9280630573630333,1522.633041381836,495.84985542297363,1763888713
201,1060,796.44,0.9111399278044701,1445.70703125,361.2132339477539,1763888714
202,328,797.52,0.8952846825122833,1487.997299194336,340.9631061553955,1763888715
203,300,797.72,0.8840641379356384,1356.9632873535156,430.88842391967773,1763888715
204,876,795.8,0.9147004187107086,1738.4693450927734,377.11209869384766,1763888717
205,548,793.72,0.8988545313477516,1663.4537048339844,383.61767387390137,1763888718
206,624,796.32,0.8935165405273438,1845.0061340332031,534.5186309814453,1763888718
207,756,794.2,0.8561863824725151,1381.8578796386719,323.3501834869385,1763888720
208,212,785.76,0.8629966899752617,1586.0679626464844,298.57121086120605,1763888720
209,792,789.84,0.8912108093500137,1428.5187683105469,428.6323928833008,1763888721
210,748,796.28,0.8845792561769485,1590.1016082763672,311.22154235839844,1763888722
211,1524,799.0,0.8744366690516472,1668.5190124511719,335.2353229522705,1763888724
212,600,802.12,0.8972502797842026,1477.9708633422852,379.37758445739746,1763888725
213,588,792.16,0.8731838166713715,1803.0209350585938,453.5977096557617,1763888726
214,256,791.12,0.8595854416489601,1423.7246170043945,397.5912628173828,1763888726
215,636,792.4,0.8266423046588898,1437.8290176391602,381.23062896728516,1763888727
216,744,796.44,0.7967174202203751,1427.9293823242188,346.3999710083008,1763888728
217,1324,803.04,0.8001691773533821,1508.9166717529297,305.4303340911865,1763888730
218,948,805.8,0.8868180513381958,1519.4881744384766,406.91358947753906,1763888731
219,764,809.0,0.8140701204538345,1362.7358703613281,249.15783882141113,1763888732
220,424,791.24,0.8169379755854607,1778.9785766601562,329.7541255950928,1763888733
221,400,776.52,0.824210412800312,1610.0884552001953,428.39209747314453,1763888733
222,312,747.16,0.8003989681601524,1819.6826477050781,389.9718475341797,1763888734
223,708,747.08,0.8051980286836624,1514.060043334961,383.98959732055664,1763888735
224,672,747.8,0.8187398761510849,1468.6726531982422,349.28865242004395,1763888736
225,792,751.2,0.8487242236733437,1542.478515625,455.4761428833008,1763888737
226,392,743.48,0.8103188052773476,1461.2298583984375,319.61721897125244,1763888738
227,712,749.64,0.7801969572901726,1311.7178802490234,353.4508972167969,1763888739
228,540,754.04,0.7657273188233376,1335.441665649414,294.949125289917,1763888740
229,1540,766.76,0.8111823797225952,1214.3074417114258,337.29125213623047,1763888741
230,580,767.68,0.8046185225248337,1542.1718292236328,353.797643661499,1763888742
231,1780,770.6,0.8231448903679848,1494.694076538086,389.77623748779297,1763888744
232,444,770.36,0.7875682041049004,1536.4864654541016,335.89330101013184,1763888745
233,1248,777.68,0.7919584214687347,1529.8397064208984,399.6397285461426,1763888746
234,376,775.64,0.7964301854372025,1473.254981994629,384.86511611938477,1763888747
235,832,779.96,0.7667771726846695,1689.0025482177734,320.74267768859863,1763888748
236,1128,784.96,0.7443475127220154,1309.250473022461,284.5444641113281,1763888749
237,1380,789.04,0.7582168951630592,1689.2756042480469,328.4067859649658,1763888751
238,504,791.6,0.8182714506983757,1431.2336502075195,409.6338005065918,1763888751
239,1928,785.76,0.7950150668621063,1485.0172271728516,332.07936668395996,1763888753
240,1172,793.28,0.7856175303459167,1358.7011795043945,509.8213653564453,1763888754
241,644,796.56,0.7796097695827484,1369.2691345214844,270.75644874572754,1763888755
242,1280,803.96,0.7727677449584007,1172.5788497924805,340.3553352355957,1763888756
243,2776,829.16,0.7800417020916939,1436.0778045654297,299.82172775268555,1763888758
244,292,829.0,0.7925634235143661,1125.4376678466797,347.4752960205078,1763888759
245,1076,827.16,0.751041017472744,1514.6312942504883,473.3826026916504,1763888760
246,2428,846.36,0.7590158805251122,1659.6963653564453,346.50247383117676,1763888762
247,404,843.44,0.7600950449705124,1640.7155151367188,401.0761070251465,1763888763
248,2896,863.48,0.8176649659872055,1601.7951965332031,409.3966827392578,1763888765
249,1148,867.88,0.767858549952507,1391.703010559082,382.4520664215088,1763888766
250,244,863.0,0.775360569357872,1918.6353759765625,379.3602409362793,1763888767
251,376,850.76,0.7935402914881706,1807.535171508789,432.8675346374512,1763888768
252,464,848.68,0.7714173272252083,1942.0006256103516,266.4890670776367,1763888769
253,1468,858.4,0.7786367759108543,1520.8547973632812,371.92125129699707,1763888770
254,304,856.6,0.7560061290860176,1573.1923828125,352.32710456848145,1763888771
255,628,857.2,0.7995630279183388,1560.122802734375,332.41320037841797,1763888772
256,328,846.4,0.794801838696003,1708.138412475586,392.4622917175293,1763888772
257,1272,848.56,0.722893014550209,1603.2106170654297,325.87330627441406,1763888774
258,452,848.84,0.780693344771862,1694.2356262207031,382.35293197631836,1763888775
259,292,843.52,0.7877804934978485,1571.269546508789,323.36063289642334,1763888775
260,840,847.6,0.806995652616024,1718.1012573242188,346.75495529174805,1763888776
261,1788,853.68,0.7794438451528549,1426.509017944336,389.4497375488281,1763888778
262,324,853.68,0.7587699815630913,1521.639633178711,400.851375579834,1763888779
263,1536,853.08,0.798140861093998,1752.1917419433594,393.7168083190918,1763888780
264,548,853.44,0.7747695222496986,1553.2154083251953,386.0323429107666,1763888781
265,772,858.68,0.7877918034791946,1610.3027038574219,378.8122024536133,1763888782
266,352,848.88,0.7117139026522636,1346.1806106567383,311.1820983886719,1763888783
267,492,846.84,0.7731348127126694,1854.4781646728516,368.4296646118164,1763888784
268,1476,847.12,0.7703767865896225,1443.9965057373047,422.2709274291992,1763888785
269,508,838.0,0.7853202819824219,1303.1311492919922,318.59191131591797,1763888786
270,504,835.44,0.7787022590637207,1526.4287872314453,396.4507179260254,1763888787
271,1028,841.08,0.7691048607230186,1853.274284362793,264.74521255493164,1763888788
272,2280,846.44,0.810087077319622,1417.338607788086,445.008581161499,1763888790
273,320,839.72,0.7846189960837364,1384.2503814697266,414.0956687927246,1763888791
274,368,831.68,0.7785091549158096,1572.4608306884766,415.55982398986816,1763888792
275,812,827.56,0.7913579344749451,1861.3898315429688,414.6343231201172,1763888793
276,704,828.56,0.7881045639514923,1721.6911163330078,370.22178840637207,1763888794
277,472,831.48,0.7315005287528038,1331.917251586914,356.1029472351074,1763888795
278,980,836.48,0.7500385418534279,1366.6373977661133,396.1996536254883,1763888796
279,1196,844.52,0.7998229116201401,1470.6522369384766,378.99974060058594,1763888797
280,444,829.2,0.8157330006361008,1727.050796508789,558.1951293945312,1763888798
281,884,833.24,0.7609981596469879,1593.5018310546875,414.3886260986328,1763888799
282,1800,846.08,0.7836380377411842,1642.4454345703125,483.2675361633301,1763888801
283,728,847.64,0.7610350176692009,1528.0577087402344,419.97838973999023,1763888802
284,428,834.64,0.732422485947609,1737.7882690429688,374.5489082336426,1763888803
285,1452,839.96,0.7552084997296333,1391.1239166259766,334.7220001220703,1763888804
286,3580,855.2,0.7246590703725815,1271.9226684570312,320.8948230743408,1763888806
287,1464,866.84,0.7904610633850098,1465.6640625,379.64036560058594,1763888808
288,528,868.12,0.754133865237236,1543.7230224609375,360.7753105163574,1763888809
289,1612,876.32,0.7469454035162926,1521.5832977294922,368.7008857727051,1763888810
290,788,879.6,0.7804106697440147,2090.939971923828,550.608814239502,1763888811
291,1060,880.12,0.739264614880085,1909.6325912475586,347.8494396209717,1763888813
292,1852,888.68,0.741088941693306,1466.9012145996094,364.50158882141113,1763888814
293,2792,908.72,0.7757685855031013,1409.2820587158203,289.01795387268066,1763888816
294,736,911.6,0.7476708367466927,1455.9786682128906,375.50695419311523,1763888817
295,1904,927.76,0.7431300431489944,1769.4329681396484,371.51465225219727,1763888819
296,336,927.88,0.7496277838945389,1636.9850158691406,408.9329948425293,1763888820
297,612,921.48,0.7432484775781631,1436.8640594482422,326.63891792297363,1763888821
298,652,922.84,0.755891889333725,1645.263442993164,426.8838653564453,1763888821
299,2076,938.68,0.7372126579284668,1609.9265441894531,376.34280586242676,1763888823
300,464,937.56,0.7835698053240776,1443.0024871826172,395.30224227905273,1763888824
301,836,935.32,0.7771984115242958,1495.7884521484375,414.13126373291016,1763888825
302,740,939.44,0.7713427841663361,1608.9266510009766,425.4038143157959,1763888826
303,404,940.48,0.7538154348731041,1633.442611694336,282.94807052612305,1763888827
304,1448,946.2,0.7308720350265503,1460.192611694336,344.9170455932617,1763888828
305,904,949.76,0.7301954180002213,1801.0423889160156,488.0767002105713,1763888829
306,520,948.72,0.8126057013869286,1777.6870880126953,572.0596923828125,1763888830
307,392,945.08,0.7542583346366882,1627.5402069091797,425.75744247436523,1763888831
308,1544,958.4,0.7625971511006355,1830.7628860473633,306.9667854309082,1763888832
309,1488,965.36,0.7848362326622009,1816.2723922729492,366.31620025634766,1763888834
310,800,965.88,0.7558926939964294,1585.554183959961,542.1698989868164,1763888835
311,916,959.8,0.721067026257515,1442.638900756836,335.09711265563965,1763888836
312,1608,969.88,0.767379142343998,1776.1055908203125,391.4800281524658,1763888837
313,2768,991.68,0.7304563373327255,1305.966781616211,266.1731147766113,1763888840
314,1988,1009.0,0.7622195854783058,1469.9784240722656,447.2806987762451,1763888841
315,1124,1013.88,0.7817346453666687,1316.6440658569336,337.70618438720703,1763888842
316,1804,1024.48,0.7816572859883308,1390.0648574829102,366.3738594055176,1763888844
317,1024,1021.48,0.7511722892522812,1458.3673248291016,341.4373149871826,1763888845
318,876,1020.76,0.7546498700976372,1676.5349044799805,391.295862197876,1763888846
319,2144,1034.56,0.7393419966101646,1503.6908493041992,339.0419464111328,1763888848
320,912,1039.44,0.7632666751742363,1300.196792602539,371.61390686035156,1763888849
321,724,1042.68,0.7312470376491547,1714.1502990722656,313.96630859375,1763888850
322,1572,1055.28,0.749137818813324,1756.0724639892578,395.3278694152832,1763888851
323,1616,1064.36,0.7273691520094872,1573.2980117797852,282.03987884521484,1763888853
324,700,1064.64,0.7397976219654083,1504.1042175292969,368.186954498291,1763888854
325,460,1061.32,0.7451915293931961,1634.1183319091797,303.4839859008789,1763888855
326,1568,1073.08,0.722052164375782,1561.5904388427734,335.4996280670166,1763888856
327,628,1072.24,0.7442101761698723,1610.8292694091797,352.5649642944336,1763888857
328,532,1072.16,0.7624308168888092,1327.948013305664,308.3421230316162,1763888858
329,1356,1070.32,0.751380130648613,1763.1637115478516,369.69778060913086,1763888859
330,856,1073.08,0.7785342037677765,1862.2195053100586,484.3624858856201,1763888861
331,896,1064.24,0.7098761647939682,1758.382797241211,249.34198474884033,1763888862
332,1504,1074.84,0.7759724855422974,1651.009017944336,443.8199462890625,1763888863
333,2244,1084.8,0.737189382314682,1604.0078887939453,392.64855766296387,1763888865
334,1728,1098.32,0.7728640139102936,1808.0350494384766,465.77284240722656,1763888866
335,580,1095.8,0.7278364896774292,1944.5812530517578,425.80587005615234,1763888867
336,3592,1120.44,0.731633223593235,1765.5805969238281,346.53678131103516,1763888870
337,1892,1125.56,0.7359917908906937,1805.9372863769531,355.15719985961914,1763888871
338,632,1126.84,0.7761974036693573,1410.5985870361328,271.516544342041,1763888872
339,480,1112.36,0.7329634875059128,1756.9997253417969,366.4289379119873,1763888873
340,916,1109.8,0.7276636734604836,1835.9663543701172,445.98966217041016,1763888874
341,1188,1115.24,0.7302839308977127,1894.521728515625,409.5354232788086,1763888876
342,1332,1115.76,0.7326564192771912,1642.0059661865234,347.28922843933105,1763888877
343,1928,1107.28,0.7499137744307518,1945.4865112304688,463.11926460266113,1763888879
344,1792,1122.28,0.7450568303465843,1950.8977966308594,405.76151275634766,1763888880
345,668,1118.2,0.7216702029109001,1759.0257873535156,445.9739532470703,1763888881
346,988,1103.8,0.7277632281184196,1737.281509399414,301.5408248901367,1763888882
347,1480,1114.56,0.7363884821534157,1647.8757019042969,371.64732933044434,1763888884
348,364,1089.24,0.7486522272229195,1926.8432159423828,302.0359058380127,1763888885
349,2204,1099.8,0.7315780892968178,1674.6809997558594,476.3484516143799,1763888886
350,832,1105.68,0.7284896820783615,1921.0076751708984,509.0169734954834,1763888887
